iter	Logloss
391	0.3129817836
392	0.3127078076
393	0.3123403578
394	0.3120267414
395	0.3116516997
396	0.3108269204
397	0.3102896883
398	0.3098921517
399	0.3096626414
400	0.3092937928
401	0.308766475
402	0.3081623593
403	0.3076005088
404	0.3071814621
405	0.3069357255
406	0.306305101
407	0.3056948807
408	0.3052819532
409	0.3047933148
410	0.3045380568
411	0.3039512253
412	0.3034678473
413	0.3028851904
414	0.3025065706
415	0.3020986943
416	0.3016888763
417	0.3013160632
418	0.3008869371
419	0.3003870994
420	0.2998607838
421	0.2995269033
422	0.2990023017
423	0.2986235637
424	0.298130111
425	0.2976765006
426	0.2972342427
427	0.296704605
428	0.2964660267
429	0.2960847484
430	0.2956984286
431	0.2950684241
432	0.2948054845
433	0.2943543735
434	0.2941320953
435	0.2938464356
436	0.2936117636
437	0.2933100128
438	0.2929584318
439	0.292500076
440	0.2921299061
441	0.2917617952
442	0.2915157702
443	0.2909620861
444	0.290543218
445	0.2901457444
446	0.2897142845
447	0.2892513437
448	0.2888391682
449	0.2882007042
450	0.2878304195
451	0.2874925109
452	0.2870919688
453	0.2867889202
454	0.2863797924
455	0.2860766189
456	0.2859497158
457	0.2853865396
458	0.2850025579
459	0.284565741
460	0.2842110936
461	0.283967785
462	0.2834376138
463	0.2829711659
464	0.2826900115
465	0.2823543605
466	0.2818833494
467	0.2813969547
468	0.2810444027
469	0.2806527628
470	0.2803058974
471	0.2796908072
472	0.279192189
473	0.2788876146
474	0.2785519927
475	0.278269884
476	0.277801499
477	0.2775056804
478	0.2772938093
479	0.2769519031
480	0.2765512482
481	0.2760654802
482	0.2758188608
483	0.2754622885
484	0.2751145422
485	0.2748167468
486	0.2745185574
487	0.2740689047
488	0.2737898411
489	0.2734038381
490	0.2727768472
491	0.2725021597
492	0.2722877286
493	0.2716395253
494	0.2712606492
495	0.2709325996
496	0.2707202727
497	0.2704054435
498	0.2697920114
499	0.269527304
500	0.2691558688
501	0.2686723743
502	0.2684218558
503	0.2682142674
504	0.2678104625
505	0.2675132096
506	0.2671174825
507	0.2667859771
508	0.2664154984
509	0.2661383965
510	0.265794225
511	0.2655657571
512	0.2652448039
513	0.2649659288
514	0.2646154856
515	0.2643820668
516	0.2638312022
517	0.2634819061
518	0.2630791751
519	0.2627202328
520	0.2623807922
521	0.2620290224
522	0.2615998474
523	0.2610837624
524	0.2607692375
525	0.2605792254
526	0.259975793
527	0.2597521411
528	0.2595663894
529	0.2593833332
530	0.258893613
531	0.2585122744
532	0.2582398172
533	0.2579590981
534	0.2575689732
535	0.2572171536
536	0.2569708512
537	0.2566450897
538	0.2563575276
539	0.2559685032
540	0.2557632074
541	0.2555695272
542	0.2553310152
543	0.2550541641
544	0.2546587622
545	0.254417146
546	0.2540046342
547	0.2537211095
548	0.2534475475
549	0.2533030303
550	0.2530913932
551	0.2526734601
552	0.2524792828
553	0.2520501008
554	0.2516862692
555	0.2511453806
556	0.2506725684
557	0.2503573563
558	0.2500377128
559	0.2499132971
560	0.2496272606
561	0.2492994466
562	0.2489942258
563	0.2487047414
564	0.2482735998
565	0.2477671028
566	0.2473160904
567	0.2470653249
568	0.2466985831
569	0.2463011114
570	0.245929629
571	0.2454869531
572	0.2452617344
573	0.244822599
574	0.2444866821
575	0.2442075932
576	0.2438251902
577	0.2436244654
578	0.2433097552
579	0.2429057116
580	0.2426789499
581	0.242348888
582	0.2420154184
583	0.2419344592
584	0.2416330943
585	0.2413941034
586	0.241159851
587	0.2407772522
588	0.2405020303
589	0.2401987029
590	0.2398284834
591	0.2394085838
592	0.2391780389
593	0.2387682443
594	0.2383568016
595	0.2381292073
596	0.2378227576
597	0.2375497886
598	0.237284962
599	0.2369613415
600	0.236674378
601	0.2363371334
602	0.2360722726
603	0.2357599891
604	0.2354729852
605	0.2351955967
606	0.2348230688
607	0.2345341808
608	0.2342763643
609	0.23406679
610	0.2336779897
611	0.2334401898
612	0.2331795542
613	0.2329124507
614	0.2326573271
615	0.2323405249
616	0.2321234838
617	0.2319946075
618	0.2316710123
619	0.2315056007
620	0.231228861
621	0.2308307738
622	0.230493563
623	0.2301801613
624	0.229887442
625	0.2296725608
626	0.2294475412
627	0.2292072736
628	0.2289948657
629	0.2285550366
630	0.2283834913
631	0.2280204626
632	0.2277303901
633	0.2275506605
634	0.2272421747
635	0.2268914074
636	0.2265045612
637	0.2262243099
638	0.226046455
639	0.2257802123
640	0.2255113099
641	0.2252682715
642	0.2248697205
643	0.2247107713
644	0.2245903989
645	0.2244193448
646	0.224162618
647	0.2239247916
648	0.2237576973
649	0.2234553854
650	0.2231486717
651	0.2228777345
652	0.2224538563
653	0.2222386472
654	0.2216979313
655	0.2214987532
656	0.2212387969
657	0.2208575084
658	0.2206723852
659	0.2205200598
660	0.2201987979
661	0.2199499294
662	0.2197194204
663	0.219475998
664	0.2192125134
665	0.2190329918
666	0.2187971587
667	0.2186079646
668	0.2183319683
669	0.2182357769
670	0.2180999923
671	0.2178395799
672	0.2176277654
673	0.2172570837
674	0.2170661181
675	0.2167710758
676	0.2166302844
677	0.2163632816
678	0.2161172794
679	0.2158523547
680	0.2156641403
681	0.2153085664
682	0.2151786351
683	0.2149771954
684	0.2147469024
685	0.214573798
686	0.2142429362
687	0.2140827235
688	0.2136654587
689	0.2134575557
690	0.2131049248
691	0.2129094965
692	0.2127631209
693	0.2125752872
694	0.212282341
695	0.2120635524
696	0.2118720679
697	0.2116557513
698	0.2114660315
699	0.2112623497
700	0.2109391448
701	0.2106624056
702	0.210146546
703	0.2098913037
704	0.2096948639
705	0.2095155854
706	0.2091440771
707	0.2088967774
708	0.2086669033
709	0.2082672498
710	0.2080776301
711	0.2078401288
712	0.2076436722
713	0.2074104746
714	0.2071917172
715	0.2070384446
716	0.206958425
717	0.2066698724
718	0.2063957218
719	0.2061621869
720	0.2058099638
721	0.2054984716
722	0.2053898502
723	0.2052135104
724	0.2048957965
725	0.2046611023
726	0.2044279685
727	0.2041124436
728	0.2037846691
729	0.2034307328
730	0.2031911292
731	0.2029439184
732	0.2027395119
733	0.2025506537
734	0.2023196339
735	0.2021124755
736	0.2019307774
737	0.2016522583
738	0.2014063347
739	0.2011744945
740	0.2010259242
741	0.2007203814
742	0.200419043
743	0.2003003873
744	0.2001195699
745	0.1998168863
746	0.199575314
747	0.1993171761
748	0.1991783958
749	0.1988929289
750	0.1987948359
751	0.198512439
752	0.1982750637
753	0.1980760633
754	0.1978932001
755	0.197648724
756	0.1975156816
757	0.1971527557
758	0.1968316757
759	0.1966374699
760	0.1964262964
761	0.1962492199
762	0.1959947201
763	0.1957572516
764	0.1954524917
765	0.195200348
766	0.1949173964
767	0.1946958899
768	0.1944714267
769	0.1942539061
770	0.1940628464
771	0.193797451
772	0.1935926893
773	0.1934732968
774	0.1932451651
775	0.1929858771
776	0.192776815
777	0.1925739843
778	0.1924183517
779	0.1921885164
780	0.1919622472
781	0.1917421669
782	0.1914390567
783	0.1911902281
784	0.1909769078
785	0.1907152386
786	0.1905388941
787	0.190373377
788	0.1902022517
789	0.1900794213
790	0.189908699
791	0.1896858527
792	0.1894639586
793	0.1891623307
794	0.1890210027
795	0.1887204596
796	0.1886400431
797	0.1883988506
798	0.1881382829
799	0.1880213522
800	0.1878531062
801	0.1877810517
802	0.1872976026
803	0.1871141719
804	0.1868649871
805	0.1866092145
806	0.186243233
807	0.1861172096
808	0.1859095597
809	0.1856173844
810	0.1854735755
811	0.1852432543
812	0.1850030426
813	0.1847704282
814	0.1845977901
815	0.1842878539
816	0.1840039901
817	0.1838239318
818	0.1835740323
819	0.1833351798
820	0.1831760189
821	0.1829333596
822	0.1826638718
823	0.1824769775
824	0.1823558475
825	0.1821345123
826	0.1818742112
827	0.1817385354
828	0.1814557962
829	0.1812371196
830	0.1810404551
831	0.180724121
832	0.1805044995
833	0.1803004866
834	0.180096556
835	0.1799355895
836	0.1797513073
837	0.1795579313
838	0.179370116
839	0.1790829634
840	0.1788971187
841	0.1787809859
842	0.1786001066
843	0.1783555192
844	0.178005571
845	0.1778331172
846	0.1775594502
847	0.1773739248
848	0.1771559802
849	0.177043935
850	0.1768151481
851	0.1764728758
852	0.1762390686
853	0.1761238019
854	0.1759704635
855	0.1758228121
856	0.1755784402
857	0.1754711499
858	0.1752753831
859	0.1750109923
860	0.1748284937
861	0.17475017
862	0.1746291668
863	0.1743836681
864	0.1741147099
865	0.1738838436
866	0.1736884827
867	0.1735082667
868	0.1733283135
869	0.1731474906
870	0.1729760294
871	0.1728097551
872	0.1726296665
873	0.1723676487
874	0.1722540859
875	0.1719943104
876	0.1717577521
877	0.1715610582
878	0.1714240602
879	0.171324258
880	0.1711211564
881	0.1709655763
882	0.1707597223
883	0.1705659516
884	0.1704121793
885	0.1702049045
886	0.1700561845
887	0.1698113248
888	0.169604422
889	0.1693851416
890	0.1692634868
891	0.1691175747
892	0.1689520166
893	0.1688182615
894	0.1686187992
895	0.1684128571
896	0.1682649605
897	0.1678627459
898	0.1676392801
899	0.1673001008
900	0.1671589447
901	0.1668767459
902	0.1667114151
903	0.1665139064
904	0.1663973821
905	0.1662104337
906	0.166055089
907	0.1659337562
908	0.1657202274
909	0.1655716793
910	0.1654085323
911	0.1652105029
912	0.1649893026
913	0.1648759353
914	0.164638647
915	0.1644495635
916	0.1642449316
917	0.1641674501
918	0.1640265996
919	0.1638513454
920	0.1636472279
921	0.1634474011
922	0.1632849621
923	0.163059157
924	0.1629746441
925	0.1627902799
926	0.1625536855
927	0.1624587477
928	0.1622273668
929	0.1621512872
930	0.1619970774
931	0.161836584
932	0.1616982132
933	0.1615423275
934	0.1613474159
935	0.161213163
936	0.1610708347
937	0.1609161754
938	0.1608211309
939	0.1606251723
940	0.1604497188
941	0.160310954
942	0.160155254
943	0.1598876539
944	0.159686529
945	0.1595507909
946	0.1593963534
947	0.1592585506
948	0.1590923519
949	0.1589713508
950	0.1587559987
951	0.1586371997
952	0.1584175845
953	0.1582481157
954	0.1580413872
955	0.157769254
956	0.1576194727
957	0.1573983246
958	0.1573093177
959	0.1572300635
960	0.1570451561
961	0.1568564317
962	0.1566108812
963	0.1564417163
964	0.1562859789
965	0.1561242895
966	0.1559488018
967	0.1557444078
968	0.1556333676
969	0.1555023007
970	0.1552911036
971	0.1551599764
972	0.1549463
973	0.1547747205
974	0.1546266535
975	0.1543887932
976	0.1542141603
977	0.1540618633
978	0.1539357712
979	0.153777844
980	0.1535921242
981	0.1535534159
982	0.1533975274
983	0.1532290698
984	0.1531593235
985	0.1530304281
986	0.1528297106
987	0.1527031344
988	0.1526123902
989	0.1524485915
990	0.1522607658
991	0.1520185526
992	0.1519098001
993	0.1517679207
994	0.1516156016
995	0.1515092299
996	0.1513885261
997	0.1513194712
998	0.1510993853
999	0.1509312182
