iter	Logloss
117	0.5070513317
118	0.5060985429
119	0.5052086285
120	0.5039399011
121	0.5026588781
122	0.5014818055
123	0.5006771769
124	0.4992016724
125	0.4979416302
126	0.4969968796
127	0.4954737936
128	0.4942808151
129	0.4934429441
130	0.4927934238
131	0.491686821
132	0.4907482692
133	0.4896180289
134	0.4883040701
135	0.487615415
136	0.4864835058
137	0.4851463182
138	0.4838956424
139	0.4830792291
140	0.4820247718
141	0.48092212
142	0.4800970895
143	0.4792054721
144	0.4785776138
145	0.4777453968
146	0.4766569138
147	0.4755453382
148	0.4742180961
149	0.4729725293
150	0.4719587735
151	0.4712088789
152	0.4697043555
153	0.4689426082
154	0.4675200326
155	0.4657301903
156	0.4644178663
157	0.4632324151
158	0.461796454
159	0.4604980605
160	0.459011691
161	0.4578652722
162	0.4565462726
163	0.4554536683
164	0.4543775831
165	0.4533123289
166	0.4523959841
167	0.4513765744
168	0.4501943588
169	0.4490171841
170	0.44795428
171	0.4467703274
172	0.4459142004
173	0.444934845
174	0.4440860067
175	0.4430750438
176	0.4423851626
177	0.4411618369
178	0.4403914043
179	0.4389273099
180	0.4378699575
181	0.4369686331
182	0.4360912527
183	0.4346180303
184	0.4336701461
185	0.4323750564
186	0.4316060884
187	0.430650098
188	0.4296844006
189	0.4290300778
190	0.4277671405
191	0.4268414634
192	0.4259044783
193	0.4254154137
194	0.424596514
195	0.4234166486
196	0.4222445488
197	0.4210318838
198	0.4203218051
199	0.4195899282
200	0.4187371731
201	0.4178071363
202	0.4172626904
203	0.4160758427
204	0.4152150495
205	0.4141611372
206	0.413505418
207	0.4125440121
208	0.4115576744
209	0.4107444968
210	0.4102210317
211	0.4091973986
212	0.4085571425
213	0.4074971676
214	0.4064469337
215	0.4058955738
216	0.405057294
217	0.4042720795
218	0.4035650321
219	0.4025455202
220	0.401782717
221	0.4007577556
222	0.3999183859
223	0.3992335456
224	0.398528644
225	0.3976112434
226	0.3963055611
227	0.3953527723
228	0.3944153105
229	0.3937826838
230	0.3929509095
231	0.3917569092
232	0.3913112709
233	0.3905659403
234	0.3899198941
235	0.3889109067
236	0.388027089
237	0.3873314857
238	0.3867265156
239	0.3857132026
240	0.3848433835
241	0.3840995857
242	0.3833149501
243	0.3826852867
244	0.3821256501
245	0.3813864163
246	0.3806104319
247	0.3800309045
248	0.3792425564
249	0.3786644595
250	0.3779716492
251	0.3770967211
252	0.3762380396
253	0.3751474108
254	0.3746203695
255	0.3736015047
256	0.3727046081
257	0.3718084267
258	0.3710912636
259	0.3703714098
260	0.3695050989
261	0.3689099721
262	0.3682151522
263	0.367069585
264	0.3660026959
265	0.3654588972
266	0.3647219454
267	0.3640358107
268	0.3633058071
269	0.3626684461
270	0.3615751607
271	0.361171484
272	0.360563755
273	0.359768561
274	0.3587282726
275	0.3579359736
276	0.3572841372
277	0.3565254211
278	0.3558949062
279	0.3550382001
280	0.3543302672
281	0.3534783636
282	0.3528370176
283	0.3519278594
284	0.3513917242
285	0.3506723131
286	0.3494897229
287	0.3487636702
288	0.3481251512
289	0.3474857467
290	0.3468929359
291	0.3459409305
292	0.3448417868
293	0.3441747257
294	0.3434762955
295	0.3430085182
296	0.3425261293
297	0.3419763701
298	0.3413404056
299	0.3410896914
300	0.3404049192
301	0.3397596564
302	0.3388465473
303	0.3379508427
304	0.337383679
305	0.3366460119
306	0.3362221718
307	0.3355706079
308	0.3349096434
309	0.3339526313
310	0.3331191199
311	0.3322088378
312	0.3317338739
313	0.3314415387
314	0.3304874556
315	0.3298897403
316	0.3294470651
317	0.3288365092
318	0.3282874652
319	0.3279237066
320	0.3273382187
321	0.3264290946
322	0.325639282
323	0.324713128
324	0.3243901048
325	0.3240065915
326	0.3229416779
327	0.3221154894
328	0.3214341572
329	0.3207356249
330	0.3202243192
331	0.3196586881
332	0.3190058299
333	0.3181608064
334	0.317614896
335	0.317235027
336	0.3171247755
337	0.3163385051
338	0.3157880987
339	0.3152358191
340	0.3144430433
341	0.3138704981
342	0.31346035
343	0.3129800047
344	0.312238557
345	0.3114268439
346	0.3110400609
347	0.3102215358
348	0.3094830513
349	0.3089433057
350	0.3084420817
351	0.3078311511
352	0.307437488
353	0.3066325528
354	0.3060420241
355	0.3054944447
356	0.3047254426
357	0.3040359361
358	0.3031100546
359	0.3025670392
360	0.3019909178
361	0.3012614591
362	0.3006477697
363	0.3000273705
364	0.2990249906
365	0.298498903
366	0.2981137208
367	0.297098875
368	0.296507597
369	0.2959603582
370	0.2955027648
371	0.2947782108
372	0.2942465714
373	0.2933980397
374	0.2927125522
375	0.2922045163
376	0.2918637139
377	0.2914958
378	0.2908346312
379	0.2903483255
380	0.2898382459
381	0.2892096383
382	0.2885355949
383	0.2881676129
384	0.2877474512
385	0.2873257228
386	0.2867352622
387	0.2862147604
388	0.2856006282
389	0.2851534912
390	0.2845926796
391	0.2841124535
392	0.2835954939
393	0.2831833363
394	0.2826365062
395	0.2820589713
396	0.281346287
397	0.2808988094
398	0.2802005836
399	0.2796462093
400	0.2788975069
401	0.2783058711
402	0.277705448
403	0.277379087
404	0.2770415034
405	0.2763330426
406	0.2760489838
407	0.2754728794
408	0.2748708214
409	0.2743508645
410	0.2735193116
411	0.2730273519
412	0.2725697586
413	0.2722479105
414	0.2716491733
415	0.2710250957
416	0.2706064156
417	0.2702262912
418	0.269870145
419	0.2694872107
420	0.2690517562
421	0.2685924258
422	0.2679252625
423	0.2674849715
424	0.2668826239
425	0.2664326089
426	0.2657919952
427	0.2654186998
428	0.2649188723
429	0.2646986076
430	0.2644211735
431	0.264006785
432	0.2635873045
433	0.2631083216
434	0.2628314495
435	0.2623768364
436	0.2621374641
437	0.2617777756
438	0.2613247803
439	0.2607585192
440	0.2602818183
441	0.2599107879
442	0.2595755713
443	0.2591660534
444	0.2586640971
445	0.2581651722
446	0.2576846736
447	0.2572451149
448	0.2567962238
449	0.256226216
450	0.2558268479
451	0.2553145885
452	0.2548266138
453	0.2542979377
454	0.2538387775
455	0.2534450974
456	0.2529198102
457	0.2524228437
458	0.2518867595
459	0.2512241772
460	0.2507879393
461	0.2503788982
462	0.2500190735
463	0.2494554179
464	0.2487284797
465	0.2481702907
466	0.2477555275
467	0.2473507609
468	0.2469446659
469	0.2463924204
470	0.2461200953
471	0.2455823762
472	0.2452313559
473	0.2448542459
474	0.2444353104
475	0.2438292503
476	0.2434076582
477	0.2430796623
478	0.2427198887
479	0.2424327305
480	0.2419694492
481	0.2416278464
482	0.2412377426
483	0.2406349863
484	0.2401658978
485	0.239697797
486	0.2389960119
487	0.2384993689
488	0.2380447047
489	0.2377995423
490	0.2372627599
491	0.2368869781
492	0.2364470618
493	0.2359969616
494	0.2354928766
495	0.2350231579
496	0.2345190048
497	0.2341081245
498	0.2336826665
499	0.2332981314
500	0.2329278333
501	0.2325809172
502	0.2321083035
503	0.2317959241
504	0.2313588517
505	0.230986527
506	0.2306394747
507	0.2303871087
508	0.2298518419
509	0.229666744
510	0.2291827542
511	0.2287960393
512	0.2283919198
513	0.2279678753
514	0.2277152538
515	0.2272327287
516	0.2269586836
517	0.2266330038
518	0.2261624677
519	0.2257401603
520	0.2252945389
521	0.2248422418
522	0.2245438269
523	0.2242460251
524	0.2237861838
525	0.2234188999
526	0.2230973925
527	0.2228774343
528	0.2225143739
529	0.2222599983
530	0.2218144281
531	0.2214640549
532	0.2211129325
533	0.2209106343
534	0.2205558164
535	0.2202960253
536	0.2199487516
537	0.2195118495
538	0.2190720865
539	0.2186960493
540	0.2182878086
541	0.2179577521
542	0.2174713441
543	0.2170273917
544	0.2166619131
545	0.2160904748
546	0.2155840227
547	0.2152184589
548	0.2149211339
549	0.2146151066
550	0.21440116
551	0.213983093
552	0.2135619947
553	0.2132888862
554	0.2128851754
555	0.2125081505
556	0.2122455835
557	0.2119212151
558	0.2115774155
559	0.211268425
560	0.2108314208
561	0.2103929349
562	0.209991387
563	0.2096637828
564	0.2092552185
565	0.2089346818
566	0.2085956846
567	0.2082318068
568	0.2078461477
569	0.2074901036
570	0.2072128568
571	0.2069326639
572	0.2066007853
573	0.2061635086
574	0.205817461
575	0.205502476
576	0.2053410326
577	0.2050796918
578	0.2048150812
579	0.2046329464
580	0.2042299509
581	0.2037802253
582	0.203500356
583	0.2031691074
584	0.2029696192
585	0.2026698249
586	0.2023455586
587	0.2021832807
588	0.2018090487
589	0.201689618
590	0.2012731348
591	0.2009647403
592	0.2006779739
593	0.2004056317
594	0.2000315189
595	0.1997803961
596	0.199357714
597	0.1990217992
598	0.1985967159
599	0.1982430049
600	0.1980181081
601	0.1976217202
602	0.1971974373
603	0.1969511509
604	0.1967648438
605	0.196527464
606	0.196065511
607	0.1955733129
608	0.1953758001
609	0.1951650892
610	0.1949154309
611	0.194689376
612	0.1943405696
613	0.1939308814
614	0.1935837439
615	0.193391817
616	0.1931072644
617	0.1927615234
618	0.1924832548
619	0.1921605723
620	0.191906895
621	0.1915990966
622	0.1912988595
623	0.1910684449
624	0.190681185
625	0.1903967517
626	0.1901125227
627	0.1898322105
628	0.1895294871
629	0.1892204796
630	0.1888433014
631	0.1885003362
632	0.1882289989
633	0.1879512412
634	0.1875654629
635	0.1872798375
636	0.1869773354
637	0.1866867202
638	0.1865702697
639	0.1862207821
640	0.1859472139
641	0.1856116567
642	0.1852726936
643	0.1849925177
644	0.1845643691
645	0.1843656812
646	0.1840736185
647	0.1837672506
648	0.1833841801
649	0.1830952678
650	0.1827954394
651	0.1825071914
652	0.1822334187
653	0.182108232
654	0.1817767279
655	0.1815744638
656	0.1813140937
657	0.1811516285
658	0.1808735473
659	0.180569206
660	0.1802260876
661	0.1799606596
662	0.179731369
663	0.1793237925
664	0.1789771659
665	0.1786702871
666	0.178425857
667	0.1782085896
668	0.1778491906
669	0.1775920732
670	0.1774395193
671	0.1771814142
672	0.1769228492
673	0.176521165
674	0.1762759004
675	0.176119021
676	0.1757921491
677	0.1754788331
678	0.1751785619
679	0.1748888663
680	0.1747404507
681	0.1744429554
682	0.1741155386
683	0.1737983908
684	0.1735507761
685	0.1732588666
686	0.1729303258
687	0.1726191384
688	0.1722647803
689	0.1719107287
690	0.1717171839
691	0.1714234863
692	0.1710961887
693	0.1708226545
694	0.1706074987
695	0.170359339
696	0.1700569732
697	0.1698316506
698	0.1695210934
699	0.1692856891
700	0.1689889772
701	0.1686860834
702	0.1683892693
703	0.1681034395
704	0.1677789688
705	0.1674992527
706	0.1671106134
707	0.1668525764
708	0.1665384769
709	0.1663491385
710	0.1660380534
711	0.1658021212
712	0.1655410698
713	0.1652789457
714	0.1651714189
715	0.1648660728
716	0.1646122932
717	0.1643103191
718	0.164004411
719	0.1637188366
720	0.1635459321
721	0.163376161
722	0.1630303689
723	0.162730796
724	0.1625569378
725	0.1623616559
726	0.162107638
727	0.1618247543
728	0.1615053245
729	0.1612656968
730	0.1610803945
731	0.1609679461
732	0.1607737711
733	0.1605161258
734	0.1602788142
735	0.1599691766
736	0.1596350159
737	0.1593858515
738	0.159017665
739	0.1587887491
740	0.1583861113
741	0.1580897399
742	0.1578020368
743	0.1575823341
744	0.1573123932
745	0.1570355552
746	0.1567493166
747	0.1564936978
748	0.1562893731
749	0.1560462202
750	0.1556391716
751	0.1553104946
752	0.1549852746
753	0.1547537531
754	0.1545598337
755	0.1542528357
756	0.1540247032
757	0.1538048472
758	0.1535708564
759	0.153314318
760	0.15304436
761	0.1526919774
762	0.1525461674
763	0.1523402418
764	0.1520571709
765	0.151778732
766	0.1515300274
767	0.1511656216
768	0.1509786674
769	0.1507425649
770	0.1505868605
771	0.1503418854
772	0.1500362669
773	0.1498311247
774	0.1496903556
775	0.1494559901
776	0.1491214378
777	0.1489642177
778	0.1488220181
779	0.1484640326
780	0.1482021638
781	0.14810884
782	0.14785879
783	0.1476933956
784	0.1475070545
785	0.1473605973
786	0.1471290929
787	0.1469433308
788	0.1467235088
789	0.1464718751
790	0.1461974893
791	0.1459585258
792	0.1457569769
793	0.1455497061
794	0.1453503881
795	0.1452151537
796	0.1449828488
797	0.1448078837
798	0.1446652753
799	0.1444641181
800	0.1443305697
801	0.1441176959
802	0.1439638989
803	0.1438211714
804	0.1436473812
805	0.1435352734
806	0.1432688236
807	0.1430730479
808	0.14294609
809	0.1427254166
810	0.1425186566
811	0.1423040118
812	0.14216406
813	0.1419528467
814	0.1417688387
815	0.1415555988
816	0.1413981233
817	0.141246438
818	0.1409741299
819	0.1407931106
820	0.1405174562
821	0.1403584991
822	0.1401210342
823	0.1399873155
824	0.1397610988
825	0.1395079749
826	0.1393075926
827	0.139064048
828	0.1388605322
829	0.1386949335
830	0.1384932995
831	0.1382678407
832	0.138020822
833	0.1378235306
834	0.1376324892
835	0.1374689255
836	0.1371953317
837	0.1370074919
838	0.1367250511
839	0.1365623389
840	0.1363353559
841	0.1360666582
842	0.135859498
843	0.1356479781
844	0.1355466672
845	0.1354097979
846	0.1351599012
847	0.1350632395
848	0.1348541975
849	0.1346768056
850	0.1344706586
851	0.1342642563
852	0.1340223891
853	0.1338454315
854	0.1337166684
855	0.1335156134
856	0.1333284293
857	0.1331604379
858	0.1330316152
859	0.1328508343
860	0.1327037386
861	0.1324814473
862	0.1323234354
863	0.1320546014
864	0.1318507535
865	0.1316578218
866	0.1315542289
867	0.1313360078
868	0.1311599186
869	0.1310649174
870	0.1308382239
871	0.1306034497
872	0.1305140597
873	0.1303262881
874	0.1301669904
875	0.1299570629
876	0.1297670432
877	0.1296478595
878	0.1294380171
879	0.129281027
880	0.1291066238
881	0.128998552
882	0.128878653
883	0.1286965438
884	0.1285566092
885	0.1283786808
886	0.1281518681
887	0.128039343
888	0.1278702872
889	0.1277023894
890	0.1275641748
891	0.1273924112
892	0.1271526984
893	0.1270237054
894	0.1268500004
895	0.1266430105
896	0.1264660444
897	0.1262779832
898	0.1259698101
899	0.1257755842
900	0.1255529267
901	0.1254646182
902	0.12531983
903	0.1252571855
904	0.1249582086
905	0.1248323236
906	0.124666793
907	0.1244239722
908	0.1241947072
909	0.1240622401
910	0.1239105889
911	0.1236355049
912	0.123487762
913	0.1233386823
914	0.1231521283
915	0.1229587793
916	0.1228841373
917	0.1226737329
918	0.1225892561
919	0.122415747
920	0.1222918885
921	0.1221204826
922	0.1219699553
923	0.1217585121
924	0.1214919771
925	0.1212428979
926	0.1210862994
927	0.1208848613
928	0.1206675512
929	0.1205281019
930	0.120321955
931	0.1200858695
932	0.119903045
933	0.1197937727
934	0.1195766756
935	0.1193763273
936	0.1191008517
937	0.1188916905
938	0.1186794724
939	0.1185307162
940	0.1184033241
941	0.1182300448
942	0.1180996384
943	0.1179584009
944	0.1177659546
945	0.1175528169
946	0.1174050144
947	0.117213675
948	0.1170409918
949	0.116958533
950	0.1167961444
951	0.1165759223
952	0.116455555
953	0.1162933537
954	0.1160766738
955	0.1159242221
956	0.1157769646
957	0.1156178713
958	0.115409221
959	0.1152507492
960	0.1151125431
961	0.1149010318
962	0.1147504449
963	0.1145729252
964	0.1145009909
965	0.1143347876
966	0.1142086983
967	0.1140783685
968	0.1140267168
969	0.1137911422
970	0.1135317257
971	0.1133029035
972	0.1130763888
973	0.1129100919
974	0.1127039535
975	0.1125553932
976	0.1123729093
977	0.1122151187
978	0.1121137823
979	0.1119076354
980	0.1117396014
981	0.1115975721
982	0.1114368609
983	0.1113033976
984	0.1111138378
985	0.1109541059
986	0.1108091474
987	0.1106702941
988	0.1105500289
989	0.1104659183
990	0.110303717
991	0.1101737704
992	0.1100601554
993	0.109961697
994	0.1098425218
995	0.1097152148
996	0.1095610091
997	0.1093880023
998	0.1091926438
999	0.1090795142
